2755,NACHO,GATO,MACHO,46076,NA,46106,MUY BIEN ,
2756,CAIN ,GATO,HEMBRA,46077,A,46107,BIEN,
2757,SAMY,PERRO,MACHO,46078,A,46108,MUY BIEN,
2758,CHEER,GATO ,HEMBRA,46079,A,46109,MAL,
2759,JOSEBA,GATO,MACHO,46080,A,46110,BIEN,
2760,CHESTER,PERRO,MACHO,46081,A,46111,MAL,
2761,CAYO,GATO,HEMBRA,46082,NA,46112,BIEN,
2762,CASH,PERRO,MACHO,46083,A,46113,MUY MAL,
2763,CAYITO,PERRO,HEMBRA,46084,A,46114,MAL,
2764,CASPER,GATO,HEMBRA,46085,NA,46115,MUY BIEN,
2765,CAYETANO,PERRO,HEMBRA,46086,NA,46116,BIEN,
2766,HANERY,PERRO,MACHO,46087,A,46117,MAL,
2767,FIDEL,GATO,MACHO,46088,A,46118,MAL,
2768,KODA,GATO,MACHO,46089,NA,46119,MAL,
2769,ANTON,PERRO,MACHO,46090,NA,46120,BIEN,
2770,KJACKSON,GATO,MACHO,46091,A,46121,MAL,
2771,GOYO,PERRO,HEMBRA,46092,A,46122,MUY BIEN,
2772,RILEY,GATO,MACHO,46093,A,46123,MUY MAL,
2773,GOYITO,GATO,MACHO,46094,NA,46124,MAL,
2774,ACE,GATO,HEMBRA,46095,NA,46125,MAL,
2775,BARKLEY,PERRO,HEMBRA,46096,NA,46126,BIEN,
2776,BARNIE,PERRO,MACHO,46097,A,46127,BIEN,
2777,CHEWWY,GATO,MACHO,46098,A,46128,MAL ,
2778,BARON ,PERRO,MACHO,46099,A,46129,MAL,
2779,BANDIT,GATO,MACHO,46100,A,46130,MAL,
2780,BARRY,PERRO,HEMBRA ,46101,NA,46131,BIEN,
2781,BAXTER,PERRO,HEMBRA,46102,NA,46132,MUY MAL,
2782,SCOUT,PERRO,HEMBRA,46103,NA,46133,MAL,
2783,CHECO,GATO,MACHO,46104,NA,46134,MAL,
2784,BASIL,GATO,HEMBRA,46105,A,46135,MAL,
2785,JONATHAN,PERRO,MACHO,46106,A,46136,MUY BIEN ,
2786,RAUL,GATO,MACHO,46107,A,46137,MAL ,
2787,BEAN,GATO,HEMBRA,46108,NA,46138,MAL,
2788,BENNY,PERRO,MACHO,46109,NA,46139,MAL,
2789,KARIM,GATO,MACHO,46110,NA,46140,MAL,
2790,BENSON ,PERRO,MACHO,46111,NA,46141,MAL,
2791,BARULIO,GATO,HEMBRA,46112,NA,46142,MUY BIEN ,
2792,BRAULIO,GATO ,MACHO,46113,A,46143,MUY MAL,
2793,BENTLEY,GATO ,MACHO,46114,A,46144,BIEN,
2794,GERARD,GATO,HEMBRA,46115,NA,46145,BIEN,
2795,BERNARD,GATO,MACHO,46116,A,46146,MAL,
2796,HERNAN,PERRO,HEMBRA,46117,A,46147,MUY MAL,
2797,BILLY,PERRO,MACHO,46118,A,46148,MUY BIEN,
2798,CHENTE,PERRO,MACHO,46119,A,46149,MAL,
2799,BEN,PERRO,HEMBRA,46120,NA,46150,MAL,
2800,JAIRO,PERRO,HEMBRA,46121,NA,46151,BIEN,
2801,TOMAS,GATO,MACHO,46122,NA,46152,BIEN,
2802,ERIK,PERRO,MACHO,46123,A,46153,BIEN ,
2803,MATIAS,PERRO,MACHO,46124,A,46154,MUY BIEN ,
2804,AGAPITO,GATO,HEMBRA ,46125,A,46155,MUY MAL,
2805,SAIMON,PERRO,MACHO,46126,A,46156,MAL,
2806,RENE,GATO,MACHO,46127,A,46157,MAL,
2807,RAMON,GATO,MACHO,46128,A,46158,BIEN,
2808,ROBERT,PERRO,HEMBRA,46129,A,46159,MUY MAL,
2809,LOLO,GATO ,HEMBRA,46130,A,46160,BIEN ,
2810,APOLO,GATO,MACHO,46131,A,46161,MAL,
2811,ALDO,PERRO,HEMBRA,46132,NA,46162,MAL,
2812,BUSTER,GATO,MACHO,46133,NA,46163,MUY BIEN ,
2813,BENJA,PERRO,HEMBRA,46134,NA,46164,MUY MAL,
2814,MANU,PERRO,MACHO,46135,NA,46165,MUY MAL,
2815,LUCIO,GATO,MACHO,46136,NA,46166,MAL,
2816,OCTAVIO,PERRO,HEMBRA,46137,A,46167,MAL,
2817,MANU,PERRO,MACHO,46138,A,46168,BIEN,
2818,AURELIO,GATO,HEMBRA,46139,A,46169,BIEN,
2819,OSCAR,GATO,MACHO,46140,A,46170,BIEN,
2820,CIPER,PERRO,MACHO,46141,NA,46171,BIEN ,
2821,DARWIN,GATO,HEMBRA,46142,NA,46172,MUY MAL,
2822,AERO,PERRO,MACHO,46143,NA,46173,BIEN,
2823,ALONSO,GATO,HEMBRA,46144,NA,46174,MAL,
2824,LALO,GATO,HEMBRA,46145,A,46175,MUY MAL,
2825,GEORGE,GATO,HEMBRA,46146,A,46176,MUY BIEN,
2826,ADRIA,PERRO,MACHO,46147,A,46177,MAL,
2827,JORGE,PERRO,MACHO,46148,A,46178,BIEN,
2828,RAFA,GATO,MACHO,46149,A,46179,BIEN ,
2829,BRANDO,PERRO,MACHO,46150,A,46180,MUY BIEN ,
2830,ORIOL,GATO,MACHO,46151,A,46181,MUY BIEN ,
2831,FELIX,PERRO,HEMBRA,46152,A,46182,MUY MAL,
2832,IKER,PERRO,MACHO,46153,A,46183,MAL ,
2833,JACOBO,PERRO,MACHO,46154,A,46184,MAL ,
2834,MIKEL,GATO,HEMBRA,46155,A,46185,BIEN ,
2835,BOCO,GATO,HEMBRA,46156,NA,46186,BIEN ,
2836,ALEXANDER,PERRO,MACHO,46157,NA,46187,MAL,
2837,KIKO,GATO,MACHO,46158,NA,46188,MAL,
2838,ALFIE,GATO,MACHO,46159,NA,46189,BIEN ,
2839,MARIO,PERRO,MACHO,46160,NA,46190,BIEN ,
2840,ALFORD,GATO,HEMBRA ,46161,NA,46191,BIEN ,
2841,FERNANDO,PERRO,HEMBRA,46162,NA,46192,BIEN ,
2842,ALI,GATO,HEMBRA,46163,NA,46193,MAL,
2843,AGUSTIN,GATO ,MACHO,46164,A,46194,MAL,
2844,ALISTAR,GATO ,HEMBRA,46165,A,46195,MAL,
2845,ELIAN,GATO,MACHO,46166,A,46196,MUY BIEN ,
2846,ALVIN,GATO,MACHO,46167,A,46197,BIEN ,
2847,BOOMER,PERRO,HEMBRA,46168,A,46198,BIEN ,
2848,AMOS,PERRO,MACHO,46169,A,46199,BIEN ,
2849,BOWIE,PERRO,MACHO,46170,NA,46200,MUY MAL,
2850,ANDRE,PERRO,MACHO,46171,NA,46201,MY BIEN ,
2851,BRADFORD,PERRO,HEMBRA,46172,NA,46202,MAL,
2852,ARISTEO,GATO,MACHO,46173,NA,46203,BIEN ,
2853,BRADLEY,PERRO,MACHO,46174,A,46204,BIEN ,
2854,ALM,PERRO,HEMBRA,46175,A,46205,MAL ,
2855,BRADY,GATO,MACHO,46176,A,46206,MUY BIEN ,
2856,MATI,PERRO,HEMBRA,46177,A,46207,MUY BIEN ,
2857,BRAXON,GATO,MACHO,46178,A,46208,MUY BIEN ,
2858,CHARLIE,GATO,MACHO,46179,A,46209,MUY MAL,
2859,BROCK,PERRO,HEMBRA,46180,NA,46210,MUY MAL,
2860,CHOCHO,GATO ,HEMBRA,46181,NA,46211,MAL,
2861,BRIHAN,GATO,MACHO,46182,NA,46212,MAL,
2862,LUCAS,PERRO,MACHO,46183,A,46213,BIEN,
2863,BALU,GATO,MACHO,46184,A,46214,BIEN,
2864,SANTI,PERRO,HEMBRA ,46185,NA,46215,BIEN,
2865,BROWNIE,PERRO,MACHO,46186,NA,46216,BIEN ,
2866,BETO,GATO,MACHO,46187,A,46217,MUY MAL,
2867,BRUCE,PERRO,MACHO,46188,A,46218,BIEN,
2868,XIMO,PERRO,HEMBRA,46189,A,46219,MAL,
2869,BRUTUS,GATO,HEMBRA,46190,A,46220,MUY MAL,
2870,BORJA,GATO,MACHO,46191,A,46221,MUY BIEN,
2871,BRYCE,PERRO,HEMBRA,46192,A,46222,MAL,
2872,ANDY,GATO,MACHO,46193,NA,46223,BIEN,
2873,BUBA,PERRO,HEMBRA,46194,NA,46224,BIEN ,
2874,ARISTEO,GATO,MACHO,46195,A,46225,MUY BIEN ,
2875,ARIS ,GATO,MACHO,46196,NA,46226,MUY BIEN ,
2876,BUCCKY,GATO,HEMBRA,46197,NA,46227,MUY MAL,
2877,ANDREO,PERRO,MACHO,46198,A,46228,MAL ,
2878,AGUSTINO,PERRO,HEMBRA,46199,A,46229,MAL ,
2879,ARTURO,GATO,MACHO,46200,NA,46230,BIEN ,
2880,ADREI,PERRO,MACHO,46201,A,46231,BIEN ,
2881,ARCHIE,GATO,HEMBRA,46202,NA,46232,MAL,
2882,RODOLFO,PERRO,MACHO,46203,A,46233,MAL,
2883,PEPE,PERRO,HEMBRA,46204,A,46234,BIEN ,
2884,IMANOL,PERRO,HEMBRA,46205,NA,46235,BIEN ,
2885,ALMO,GATO,HEMBRA,46206,A,46236,BIEN ,
2886,ABEL,GATO,MACHO,46207,NA,46237,BIEN ,
2887,ROMEO,PERRO,MACHO,46208,NA,46238,MAL,
2888,ANDREU,GATO,MACHO,46209,A,46239,MAL,
2889,FELI ,GATO,MACHO,46210,A,46240,MAL,
2890,TRITAN,PERRO,MACHO,46211,A,46241,MUY BIEN ,
2891,ISAAC,GATO,HEMBRA,46212,NA,46242,BIEN ,
2892,MARCO,PERRO,MACHO,46213,A,46243,BIEN ,
2893,DEAN,GATO,MACHO,46214,NA,46244,BIEN ,
2894,DIDAC,GATO ,HEMBRA,46215,NA,46245,MUY MAL,
2895,DINO,GATO ,HEMBRA,46216,A,46246,MY BIEN ,
2896,JULY,GATO,MACHO,46217,A,46247,MAL,
2897,DIONISIO,GATO,MACHO,46218,A,46248,BIEN ,
2898,ASIER,PERRO,MACHO,46219,NA,46249,BIEN ,
2899,DOROTEO,PERRO,MACHO,46220,NA,46250,MAL ,
2900,OLIVER,PERRO,HEMBRA ,46221,A,46251,MUY BIEN ,
2901,DAMIAN,PERRO,HEMBRA,46222,A,46252,MUY BIEN ,
2902,LUCO,PERRO,HEMBRA,46223,A,46253,MUY BIEN ,
2903,NICO,GATO,MACHO,46224,A,46254,MUY MAL,
2904,GUNNAR,PERRO,HEMBRA,46225,A,46255,MUY MAL,
2905,NESTOR,PERRO,MACHO,46226,A,46256,MAL,
2906,LUCKY,GATO,MACHO,46227,A,46257,MAL,
2907,GABRIEL,PERRO,HEMBRA,46228,NA,46258,BIEN,
2908,SOLO,GATO,MACHO,46229,NA,46259,BIEN,
2909,LORCA,GATO,MACHO,46230,A,46260,BIEN,
2910,SATO,PERRO,MACHO,46231,A,46261,MY BIEN ,
2911,HARLEY,GATO ,HEMBRA,46232,A,46262,MAL,
2912,GODJA,GATO,MACHO,46233,A,46263,BIEN ,
2913,BARTOLO,PERRO,MACHO,46234,A,46264,BIEN ,
2914,AUSTIN,GATO,HEMBRA,46235,A,46265,MAL ,
2915,AHARÓN,PERRO,MACHO,46236,NA,46266,MUY BIEN ,
2916,AXEL,PERRO,HEMBRA,46237,NA,46267,MUY BIEN ,
2917,ABEL,GATO,MACHO,46238,NA,46268,BIEN,
2918,BAILEY,PERRO,MACHO,46239,A,46269,MUY BIEN,
2919,ABELARDO,PERRO,HEMBRA,46240,NA,46270,MAL,
2920,BRANDY ,GATO,HEMBRA,46241,NA,46271,BIEN,
2921,ABIGAL,GATO,MACHO,46242,NA,46272,MAL,
2922,MAX,PERRO,MACHO,46243,NA,46273,BIEN,
2923,ABRAHAM,GATO,MACHO,46244,A,46274,MUY MAL,
2924,COOPER,PERRO,HEMBRA ,46245,A,46275,MAL,
2925,ABSALON,GATO,MACHO,46246,A,46276,MUY BIEN,
2926,LINDO,GATO,MACHO,46247,A,46277,BIEN,
2927,ADALBERTO,GATO,MACHO,46248,A,46278,MAL,
2928,LILO,PERRO,HEMBRA,46249,A,46279,MAL,
2929,ADINO,PERRO,HEMBRA,46250,A,46280,MAL,
2930,BRUDDY,GATO,MACHO,46251,NA,46281,BIEN,
2931,ADELARDO,PERRO,HEMBRA,46252,NA,46282,MAL,
2932,AMI,GATO,MACHO,46253,NA,46283,MUY BIEN,
2933,ADULFO,PERRO,HEMBRA,46254,NA,46284,MUY MAL,
2934,ROCKY,PERRO,MACHO,46255,NA,46285,MAL,
2935,ADOLFO,PERRO,MACHO,46256,NA,46286,MAL,
2936,OSO,GATO,HEMBRA,46257,A,46287,BIEN,
2937,ADONIS,GATO,MACHO,46258,A,46288,BIEN,
2938,NEAR,PERRO,HEMBRA,46259,A,46289,MAL ,
2939,ADRIAN,GATO,MACHO,46260,A,46290,MAL,
2940,BEAR,GATO,MACHO,46261,A,46291,MAL,
2941,JACK,PERRO,HEMBRA,46262,A,46292,BIEN,
2942,ADRIANO,GATO,MACHO,46263,NA,46293,MUY MAL,
2943,OLIVER,PERRO,HEMBRA,46264,NA,46294,MAL,
2944,AGAMENON,GATO,HEMBRA,46265,A,46295,MAL,
2945,BOCHITO ,GATO ,HEMBRA,46266,A,46296,MAL,
2946,BUTCH ,GATO ,MACHO,46267,A,46297,MUY BIEN ,
2947,TEDDY,GATO,MACHO,46268,NA,46298,MAL ,
2948,BUZZ,GATO,MACHO,46269,A,46299,MAL,
2949,BOOMER,PERRO,MACHO,46270,NA,46300,MAL,
2950,BYRON,PERRO,MACHO,46271,A,46301,MAL,
2951,LEO,PERRO,HEMBRA,46272,NA,46302,MAL,
2952,CANDENCE,PERRO,MACHO,46273,NA,46303,MUY BIEN ,
2953,NACHI,PERRO,MACHO,46274,NA,46304,MUY MAL,
2954,CESAR,GATO,HEMBRA,46275,A,46305,BIEN,
2955,NACHO,PERRO,HEMBRA,46276,A,46306,BIEN,
2956,CAIN ,PERRO,MACHO,46277,A,46307,MAL,
2957,SAMY,GATO,MACHO,46278,A,46308,MUY MAL,
2958,CHEER,PERRO,MACHO,46279,A,46309,MUY BIEN,
2959,JOSEBA,GATO,MACHO,46280,NA,46310,MAL,
2960,CHESTER,GATO,HEMBRA ,46281,A,46311,MAL,
2961,CAYO,PERRO,HEMBRA,46282,A,46312,BIEN,
2962,CASH,GATO ,HEMBRA,46283,NA,46313,BIEN,
2963,CAYITO,GATO,MACHO,46284,NA,46314,BIEN ,
2964,CASPER,PERRO,HEMBRA,46285,A,46315,MUY BIEN ,
2965,CAYETANO,GATO,MACHO,46286,A,46316,MUY MAL,
2966,HANERY,PERRO,MACHO,46287,NA,46317,MAL,
2967,FIDEL,PERRO,HEMBRA,46288,NA,46318,MAL,
2968,KODA,GATO,MACHO,46289,A,46319,BIEN,
2969,ANTON,PERRO,MACHO,46290,A,46320,MUY MAL,
2970,KJACKSON,PERRO,MACHO,46291,A,46321,BIEN ,
2971,GOYO,GATO,HEMBRA,46292,NA,46322,MAL,
2972,RILEY,GATO,MACHO,46293,NA,46323,MAL,
2973,GOYITO,PERRO,MACHO,46294,NA,46324,MUY BIEN ,
2974,ACE,GATO,HEMBRA,46295,A,46325,MUY MAL,
2975,BARKLEY,PERRO,MACHO,46296,A,46326,MUY MAL,
2976,BARNIE,GATO,HEMBRA,46297,A,46327,MAL,
2977,CHEWWY,GATO,MACHO,46298,A,46328,MAL,
2978,BARON ,GATO,MACHO,46299,NA,46329,BIEN,
2979,BANDIT,PERRO,HEMBRA,46300,NA,46330,BIEN,
2980,BARRY,PERRO,HEMBRA,46301,NA,46331,BIEN,
2981,BAXTER,GATO,MACHO,46302,NA,46332,BIEN ,
2982,SCOUT,PERRO,MACHO,46303,A,46333,MUY MAL,
2983,CHECO,GATO,MACHO,46304,A,46334,BIEN,
2984,BASIL,PERRO,HEMBRA ,46305,A,46335,MAL,
2985,JONATHAN,PERRO,MACHO,46306,NA,46336,MUY MAL,
2986,RAUL,PERRO,MACHO,46307,NA,46337,MUY BIEN,
2987,BEAN,GATO,MACHO,46308,NA,46338,MAL,
2988,BENNY,GATO,HEMBRA,46309,NA,46339,BIEN,
2989,KARIM,PERRO,HEMBRA,46310,NA,46340,BIEN ,
2990,BENSON ,GATO,MACHO,46311,A,46341,MUY BIEN ,
2991,BARULIO,GATO,HEMBRA,46312,A,46342,MUY BIEN ,
2992,BRAULIO,PERRO,MACHO,46313,NA,46343,MUY MAL,
2993,BENTLEY,GATO,HEMBRA,46314,NA,46344,MAL ,
2994,GERARD,PERRO,MACHO,46315,A,46345,MAL ,
2995,BERNARD,GATO,MACHO,46316,A,46346,BIEN ,
2996,HERNAN,GATO ,HEMBRA,46317,NA,46347,BIEN ,
2997,BILLY,GATO ,MACHO,46318,NA,46348,MAL,
2998,CHENTE,GATO,HEMBRA,46319,NA,46349,MAL,
2999,BEN,GATO,MACHO,46320,A,46350,BIEN ,
3000,JAIRO,PERRO,MACHO,46321,A,46351,BIEN ,
3001,SAIMON,PERRO,HEMBRA,46322,A,46352,BIEN,
3002,RENE,GATO,HEMBRA,46323,NA,46353,MUY BIEN,
3003,RAMON,GATO,MACHO,46324,A,46354,MAL,
3004,ROBERT,PERRO,HEMBRA,46325,A,46355,BIEN,
3005,LOLO,GATO,MACHO,46326,A,46356,MAL,
3006,APOLO,PERRO,MACHO,46327,A,46357,BIEN,
3007,ALDO,GATO,HEMBRA,46328,NA,46358,MUY MAL,
3008,BUSTER,GATO,MACHO,46329,NA,46359,MAL,
3009,BENJA,GATO,MACHO,46330,NA,46360,MUY BIEN,
3010,MANU,PERRO,MACHO,46331,A,46361,BIEN,
3011,LUCIO,PERRO,HEMBRA,46332,A,46362,MAL,
3012,OCTAVIO,GATO,MACHO,46333,A,46363,MAL,
3013,MANU,PERRO,MACHO,46334,A,46364,MAL,
3014,AURELIO,GATO,HEMBRA,46335,A,46365,BIEN,
3015,OSCAR,PERRO,MACHO,46336,A,46366,MAL,
3016,CIPER,PERRO,HEMBRA,46337,A,46367,MUY BIEN,
3017,DARWIN,PERRO,MACHO,46338,A,46368,MUY MAL,
3018,AERO,GATO,MACHO,46339,A,46369,MAL,
3019,ALONSO,GATO,HEMBRA,46340,NA,46370,MAL,
3020,LALO,PERRO,HEMBRA,46341,NA,46371,BIEN,
3021,GEORGE,GATO,MACHO,46342,NA,46372,BIEN,
3022,ADRIA,GATO,MACHO,46343,NA,46373,MAL ,
3023,JORGE,PERRO,MACHO,46344,NA,46374,MAL,
3024,RAFA,GATO,HEMBRA ,46345,A,46375,MAL,
3025,BRANDO,PERRO,MACHO,46346,A,46376,BIEN,
3026,ORIOL,GATO,MACHO,46347,A,46377,MUY MAL,
3027,FELIX,GATO ,MACHO,46348,A,46378,MAL,
3028,IKER,GATO ,HEMBRA,46349,NA,46379,MAL,
3029,JACOBO,GATO,HEMBRA,46350,NA,46380,MAL,
3030,MIKEL,GATO,MACHO,46351,NA,46381,MUY BIEN ,
3031,BOCO,PERRO,HEMBRA,46352,NA,46382,MAL ,
3032,ALEXANDER,PERRO,MACHO,46353,A,46383,MAL,
3033,KIKO,PERRO,HEMBRA,46354,A,46384,MAL,
3034,ALFIE,PERRO,MACHO,46355,A,46385,MAL,
3035,MARIO,PERRO,MACHO,46356,A,46386,MAL,
3036,ALFORD,GATO,HEMBRA,46357,A,46387,MUY BIEN ,
3037,FERNANDO,PERRO,MACHO,46358,A,46388,MUY MAL,
3038,ALI,PERRO,HEMBRA,46359,A,46389,BIEN,
3039,AGUSTIN,GATO,MACHO,46360,A,46390,BIEN,
3040,ALISTAR,PERRO,MACHO,46361,A,46391,MAL,
3041,ELIAN,GATO,HEMBRA,46362,A,46392,MUY MAL,
3042,ALVIN,GATO,MACHO,46363,A,46393,MUY BIEN,
3043,BOOMER,PERRO,HEMBRA,46364,NA,46394,MAL,
3044,AMOS,GATO ,HEMBRA,46365,NA,46395,MAL,
3045,BOWIE,GATO,HEMBRA,46366,NA,46396,BIEN,
3046,ANDRE,PERRO,MACHO,46367,NA,46397,BIEN,
3047,BRADFORD,GATO,MACHO,46368,NA,46398,BIEN ,
3048,ARISTEO,PERRO,MACHO,46369,NA,46399,MUY BIEN ,
3049,BRADLEY,PERRO,MACHO,46370,NA,46400,MUY MAL,
3050,ALM,GATO,MACHO,46371,NA,46401,MAL,
3051,BRADY,PERRO,HEMBRA,46372,A,46402,MAL,
3052,MATI,PERRO,MACHO,46373,A,46403,BIEN,
3053,BRAXON,GATO,MACHO,46374,A,46404,MUY MAL,
3054,CHARLIE,GATO,HEMBRA,46375,A,46405,BIEN ,
3055,BROCK,PERRO,HEMBRA,46376,A,46406,MAL,
3056,CHOCHO,GATO,MACHO,46377,A,46407,MAL,
3057,BRIHAN,PERRO,MACHO,46378,NA,46408,MUY BIEN ,
3058,LUCAS,GATO,MACHO,46379,NA,46409,MUY MAL,
3059,BALU,GATO,MACHO,46380,NA,46410,MUY MAL,
3060,SANTI,GATO,HEMBRA ,46381,NA,46411,MAL,
3061,BROWNIE,PERRO,HEMBRA,46382,A,46412,MAL,
3062,BETO,PERRO,HEMBRA,46383,A,46413,BIEN,
3063,BRUCE,GATO,MACHO,46384,A,46414,BIEN,
3064,XIMO,PERRO,HEMBRA,46385,A,46415,BIEN,
3065,BRUTUS,GATO,MACHO,46386,A,46416,BIEN ,
3066,BORJA,PERRO,MACHO,46387,A,46417,MUY MAL,
3067,BRYCE,PERRO,HEMBRA,46388,NA,46418,BIEN,
3068,ANDY,PERRO,MACHO,46389,NA,46419,MAL,
3069,BUBA,GATO,MACHO,46390,NA,46420,MUY MAL,
3070,ARISTEO,GATO,MACHO,46391,A,46421,MUY BIEN,
3071,ARIS ,PERRO,HEMBRA,46392,A,46422,MAL,
3072,BUCCKY,GATO,MACHO,46393,NA,46423,BIEN,
3073,ANDREO,GATO,MACHO,46394,NA,46424,BIEN ,
3074,AGUSTINO,PERRO,HEMBRA,46395,A,46425,MUY BIEN ,
3075,ARTURO,GATO,MACHO,46396,A,46426,MUY BIEN ,
3076,ADREI,PERRO,HEMBRA,46397,A,46427,MUY MAL,
3077,ARCHIE,GATO,MACHO,46398,A,46428,MAL ,
3078,RODOLFO,GATO ,MACHO,46399,A,46429,MAL ,
3079,PEPE,GATO ,HEMBRA,46400,A,46430,BIEN ,
3080,IMANOL,GATO,HEMBRA,46401,NA,46431,BIEN ,
3081,ALMO,GATO,MACHO,46402,NA,46432,MAL,
3082,ABEL,PERRO,MACHO,46403,A,46433,MAL,
3083,ROMEO,PERRO,MACHO,46404,NA,46434,BIEN ,
3084,ANDREU,PERRO,HEMBRA ,46405,NA,46435,BIEN ,
3085,FELI ,PERRO,MACHO,46406,A,46436,BIEN ,
3086,TRITAN,PERRO,MACHO,46407,A,46437,BIEN ,
3087,ISAAC,GATO,MACHO,46408,NA,46438,MAL,
3088,MARCO,PERRO,HEMBRA,46409,A,46439,MAL,
3089,DEAN,PERRO,HEMBRA,46410,NA,46440,MAL,
3090,DIDAC,GATO,MACHO,46411,A,46441,MUY BIEN ,
3091,DINO,PERRO,HEMBRA,46412,A,46442,BIEN ,
3092,JULY,GATO,MACHO,46413,NA,46443,BIEN ,
3093,DIONISIO,GATO,HEMBRA,46414,A,46444,BIEN ,
3094,ASIER,PERRO,MACHO,46415,NA,46445,MUY MAL,
3095,DOROTEO,GATO ,MACHO,46416,NA,46446,MY BIEN ,
3096,OLIVER,GATO,HEMBRA,46417,A,46447,MAL,
3097,DAMIAN,PERRO,MACHO,46418,A,46448,BIEN ,
3098,LUCO,GATO,HEMBRA,46419,A,46449,BIEN ,
3099,NICO,PERRO,MACHO,46420,NA,46450,MAL ,
3100,GUNNAR,PERRO,MACHO,46421,A,46451,MUY BIEN ,
3101,NESTOR,GATO,HEMBRA,46422,NA,46452,MUY BIEN ,
3102,LUCKY,PERRO,MACHO,46423,NA,46453,BIEN,
3103,GABRIEL,PERRO,HEMBRA,46424,A,46454,MUY BIEN,
3104,SOLO,GATO,HEMBRA,46425,A,46455,MAL,
3105,LORCA,GATO,HEMBRA,46426,A,46456,BIEN,
3106,SATO,PERRO,MACHO,46427,NA,46457,MAL,
3107,HARLEY,GATO,MACHO,46428,NA,46458,BIEN,
3108,GODJA,PERRO,MACHO,46429,A,46459,MUY MAL,
3109,BARTOLO,GATO,MACHO,46430,A,46460,MAL,
3110,AUSTIN,GATO,MACHO,46431,A,46461,MUY BIEN,
3111,AHARÓN,GATO,HEMBRA,46432,A,46462,BIEN,
3112,AXEL,PERRO,MACHO,46433,A,46463,MAL,
3113,ABEL,PERRO,MACHO,46434,A,46464,MAL,
3114,BAILEY,GATO,HEMBRA,46435,A,46465,MAL,
3115,ABELARDO,PERRO,HEMBRA,46436,NA,46466,BIEN,
3116,BRANDY ,GATO,MACHO,46437,NA,46467,MAL,
3117,ABIGAL,PERRO,MACHO,46438,A,46468,MUY BIEN,
3118,MAX,PERRO,MACHO,46439,A,46469,MUY MAL,
3119,ABRAHAM,PERRO,MACHO,46440,A,46470,MAL,
3120,COOPER,GATO,HEMBRA ,46441,A,46471,MAL,
3121,ABSALON,GATO,HEMBRA,46442,A,46472,BIEN,
3122,LINDO,PERRO,HEMBRA,46443,A,46473,BIEN,
3123,ADALBERTO,GATO,MACHO,46444,NA,46474,MAL ,
3124,LILO,GATO,HEMBRA,46445,NA,46475,MAL,
3125,ADINO,PERRO,MACHO,46446,NA,46476,MAL,
3126,BRUDDY,GATO,MACHO,46447,A,46477,BIEN,
3127,ADELARDO,PERRO,HEMBRA,46448,NA,46478,MUY MAL,
3128,AMI,GATO,MACHO,46449,NA,46479,MAL,
3129,ADULFO,GATO ,MACHO,46450,NA,46480,MAL,
3130,ROCKY,GATO ,MACHO,46451,NA,46481,MAL,
3131,ADOLFO,GATO,HEMBRA,46452,A,46482,MUY BIEN ,
3132,OSO,GATO,MACHO,46453,A,46483,MAL ,
3133,ADONIS,PERRO,MACHO,46454,A,46484,MAL,
3134,NEAR,PERRO,HEMBRA,46455,A,46485,MAL,
3135,ADRIAN,PERRO,MACHO,46456,A,46486,MAL,
3136,BEAR,PERRO,HEMBRA,46457,A,46487,MAL,
3137,JACK,PERRO,MACHO,46458,A,46488,MUY BIEN ,
3138,ADRIANO,GATO,MACHO,46459,NA,46489,MUY MAL,
3139,OLIVER,PERRO,HEMBRA,46460,NA,46490,BIEN,
3140,AGAMENON,PERRO,HEMBRA,46461,NA,46491,BIEN,
3141,BOCHITO ,GATO,MACHO,46462,NA,46492,MAL,
3142,BUTCH ,PERRO,MACHO,46463,NA,46493,MUY MAL,
3143,TEDDY,GATO,MACHO,46464,NA,46494,MUY BIEN,
3144,BUZZ,GATO,HEMBRA ,46465,A,46495,MAL,
3145,BOOMER,PERRO,MACHO,46466,A,46496,MAL,
3146,BYRON,GATO ,MACHO,46467,A,46497,BIEN,
3147,LEO,GATO,MACHO,46468,A,46498,BIEN,
3148,CANDENCE,PERRO,HEMBRA,46469,A,46499,BIEN ,
3149,NACHI,GATO,HEMBRA,46470,A,46500,MUY BIEN ,
3150,CESAR,PERRO,MACHO,46471,NA,46501,MUY MAL,
3151,NACHO,PERRO,HEMBRA,46472,NA,46502,MAL,
3152,CAIN ,GATO,MACHO,46473,A,46503,MAL,
3153,SAMY,PERRO,HEMBRA,46474,A,46504,BIEN,
3154,CHEER,PERRO,MACHO,46475,A,46505,MUY MAL,
3155,JOSEBA,GATO,MACHO,46476,NA,46506,BIEN ,
3156,CHESTER,GATO,HEMBRA,46477,A,46507,MAL,
3157,CAYO,PERRO,MACHO,46478,NA,46508,MAL,
3158,CASH,GATO,HEMBRA,46479,A,46509,MUY BIEN ,
3159,CAYITO,PERRO,MACHO,46480,NA,46510,MUY MAL,
3160,CASPER,GATO,MACHO,46481,NA,46511,MUY MAL,
3161,CAYETANO,GATO,HEMBRA,46482,NA,46512,MAL,
3162,HANERY,GATO,MACHO,46483,A,46513,MAL,
3163,FIDEL,PERRO,HEMBRA,46484,A,46514,BIEN,
3164,KODA,PERRO,HEMBRA,46485,A,46515,BIEN,
